coder,14793,10630,13642,145.38
coder,14711,13322,17275,159.23
coder,13675,16726,20415,249.80
coder,16222,3428,6296,52.77
profiler,3719,5023,5196,68.06
profiler,10842,1785,1964,24.46
coder,17620,9097,12238,110.52
coder,16476,5467,8476,72.86
coder,18250,21562,23570,254.32
coder,19957,2727,6420,48.14
coder,16668,12812,15354,138.90
coder,18209,5165,8723,67.72
profiler,10755,5440,5628,55.88
coder,15717,11050,13905,113.12
sketch,7759,12785,15113,107.37
sketch,7377,16431,18690,128.17
sketch,7214,24531,26478,191.13
feature_extractor,8056,11520,12282,109.60
feature_extractor,8864,13281,14056,126.30
feature_extractor,8486,15100,15895,141.14
coder,16493,6106,9258,77.96
designer,20114,5389,7431,63.12
feature_extractor,4645,18036,19032,180.91
profiler,4138,7287,7461,93.13
sketch,5205,1715,2364,23.47
sketch,5224,9222,10133,92.42
sketch,5632,17886,18945,166.65
coder,12985,12789,16689,173.40
profiler,7830,6126,6325,69.23
coder,18838,2067,5543,45.50
coder,13852,18672,22025,209.78
feature_extractor,5623,8807,9276,97.48
coder,16239,19141,23193,236.21
feature_extractor,5080,11675,12089,128.49
feature_extractor,4810,15194,15903,154.41
profiler,6078,1924,2105,83.37
coder,19758,15592,19053,156.87
coder,18008,6274,9741,91.19
coder,18789,4638,8190,99.65
coder,16277,4848,7721,70.78
profiler,8085,2716,2919,30.92
coder,16964,13458,16585,176.87
coder,20880,2738,6089,116.01
coder,16438,3215,6248,55.74
profiler,8097,3971,4135,42.91
coder,21380,9542,13430,124.83
profiler,8116,2121,2302,28.16
designer,12836,12586,13746,141.55
sketch,7051,10110,11973,111.09
sketch,6774,13700,15551,125.19
coder,16943,10605,13744,139.97
profiler,7955,5768,5911,71.33
sketch,7032,13798,15680,144.71
coder,17180,4747,8645,76.73
feature_extractor,3850,13750,14470,153.04
coder,16466,14077,17064,165.89
profiler,5353,5219,5333,65.52
profiler,10468,2295,2491,30.69
feature_extractor,7468,13203,14189,146.76
sketch,7424,4555,6728,57.50
feature_extractor,7796,19760,20746,218.98
feature_extractor,7800,21083,21978,232.26
sketch,7098,9776,12053,100.46
sketch,6955,10127,12529,103.26
coder,16416,9707,11324,123.02
feature_extractor,8196,8087,8820,94.36
coder,16660,16755,18691,195.86
feature_extractor,8141,10048,10784,110.40
feature_extractor,8423,12354,13030,138.26
coder,16129,21088,22823,260.45
designer,20195,2761,5037,33.03
coder,16456,15839,17381,181.63
feature_extractor,4880,14251,15087,150.46
profiler,5148,3806,4004,49.27
sketch,6269,6075,7527,67.60
sketch,6669,7840,9408,71.14
coder,17006,9920,11421,108.98
sketch,6859,24210,25548,211.38
coder,13342,10849,14462,138.42
coder,13714,11898,15350,179.45
profiler,3868,5327,5543,60.66
feature_extractor,7126,7796,8331,88.80
coder,14395,16531,19562,195.74
feature_extractor,7148,12191,12749,137.69
feature_extractor,6635,13745,14173,150.15
coder,17987,7506,9046,86.63
coder,16381,10574,12356,121.22
designer,19909,944,2517,20.48
coder,18580,5488,9114,81.58
feature_extractor,4371,13710,14273,140.50
profiler,7937,2130,2275,54.27
profiler,3702,5040,5287,64.83
coder,18746,7244,10736,84.08
profiler,3950,1864,2031,23.52
coder,17754,8215,11411,88.24
coder,12903,13137,16202,147.12
coder,12903,17714,20359,173.14
sketch,5199,8665,9554,93.93
coder,12903,18190,20741,249.38
sketch,5439,14432,15296,140.06
profiler,9382,7125,7250,71.54
sketch,5367,21270,22221,156.09
coder,15486,4298,7459,76.65
feature_extractor,5038,7821,8291,81.51
feature_extractor,5266,8575,9012,83.31
coder,16380,8918,11623,92.13
coder,15509,9348,12141,99.82
coder,16059,3786,7008,56.70
coder,18024,18562,22066,196.90
feature_extractor,5267,18569,19289,192.20
profiler,6263,4719,4869,56.24
coder,16065,5062,7866,69.15
coder,19119,6132,9592,80.86
profiler,7197,7310,7470,79.04
designer,14101,14784,15982,156.70
profiler,9334,2040,2205,24.11
coder,16492,21989,25097,236.32
feature_extractor,3888,10299,10744,108.21
sketch,7007,13612,15637,126.48
sketch,6934,17404,19993,145.35
coder,16859,13011,16111,150.49
coder,14960,12352,14554,138.07
sketch,7048,45779,48043,323.45
coder,15473,18789,20546,196.16
coder,18091,5290,7512,61.10
coder,14294,24201,26325,256.72
coder,17167,17222,20308,198.88
feature_extractor,8159,11830,12813,115.05
feature_extractor,8246,12812,12812,117.82
feature_extractor,7884,14416,15236,136.60
coder,18649,4566,6783,60.40
coder,16557,12603,14410,145.22
profiler,4350,488,655,9.11
coder,17767,10795,13954,137.84
coder,18627,22904,25147,247.86
feature_extractor,8246,19362,20160,192.32
coder,15327,6691,8694,79.21
profiler,5336,4600,4750,57.52
profiler,5609,4820,5006,57.31
sketch,6840,13227,14774,116.72
designer,19667,14501,16945,137.46
sketch,6549,14991,16343,142.70
sketch,6454,18423,19958,151.52
coder,15555,15432,17293,156.82
feature_extractor,4958,13049,13924,137.09
feature_extractor,6790,11335,11846,123.07
feature_extractor,7294,14442,14937,158.78
feature_extractor,6924,17216,17794,187.49
profiler,3979,7069,7261,80.16
sketch,5850,5123,6037,56.90
designer,20893,299,1969,13.33
sketch,5864,7684,8752,87.78
sketch,5487,11179,12410,112.08
coder,14526,9682,12954,107.54
coder,13420,11667,14954,115.52
feature_extractor,5610,8638,9098,85.87
feature_extractor,4488,14438,14957,149.81
feature_extractor,5716,12307,12782,120.91
coder,13420,16377,19837,179.91
feature_extractor,5872,15655,16450,160.95
profiler,9180,5771,5929,81.55
coder,18291,4283,7530,69.04
coder,18057,7554,10964,174.57
designer,15146,9669,10700,120.82
profiler,9843,2253,2424,30.81
coder,14694,10733,13574,122.83
coder,19015,6736,9911,77.64
coder,13814,13704,16440,174.28
feature_extractor,3725,10210,10665,116.54
coder,14448,16437,19842,213.58
coder,19342,4658,7610,69.21
coder,17488,5655,8925,85.36
coder,18822,10590,13974,139.99
coder,19031,9044,12286,135.99
coder,18524,3248,6304,51.76
profiler,7969,1165,1318,14.51
coder,16984,10020,13364,128.61
sketch,6811,5048,7095,61.62
sketch,6830,9855,11982,99.92
coder,14017,10594,12408,140.71
coder,19121,6919,10053,83.89
coder,17915,9392,13139,131.36
coder,18020,8312,11548,118.85
coder,12178,15927,17713,204.55
coder,13045,16767,18360,178.98
sketch,6954,28900,31305,232.41
coder,16772,11594,14426,118.80
feature_extractor,7723,11421,12266,127.56
profiler,6613,3913,4064,51.47
feature_extractor,8192,12501,13515,141.80
feature_extractor,7833,14222,15137,142.40
coder,18891,6895,10325,87.95
coder,17025,8161,11510,107.50
coder,17568,13194,16165,134.18
designer,19270,18688,20735,136.79
profiler,5293,9685,9894,109.26
profiler,5614,2664,2885,37.77
profiler,3737,5307,5431,70.61
feature_extractor,4737,16707,17434,175.11
coder,18718,4712,7705,67.57
sketch,5458,8379,9152,85.75
coder,21263,11123,14340,124.72
sketch,5241,11028,11835,112.89
profiler,5218,3331,3477,42.22
coder,13790,10268,12972,104.27
coder,14642,12784,15519,129.79
sketch,5415,25822,26663,238.44
coder,18510,12460,15762,136.58
coder,13790,11576,16498,152.56
coder,17865,3589,6284,51.92
feature_extractor,5205,14148,14555,145.28
profiler,8698,9976,10117,108.36
feature_extractor,5179,15769,16403,155.67
feature_extractor,5005,15587,16308,159.24
coder,19343,9627,12902,113.20
coder,19375,8517,12385,113.41
designer,13215,6399,7179,65.20
coder,18574,17154,20279,183.79
coder,19175,8140,11357,88.52
coder,18817,7388,11019,98.75
feature_extractor,3471,10401,11167,109.55
coder,18183,9187,12216,98.58
coder,17841,13034,16158,119.99
coder,18668,9418,12983,105.60
coder,14319,8782,10187,92.83
coder,14319,11839,13454,132.15
coder,14456,13311,15234,131.76
profiler,7723,2078,2275,26.17
profiler,9883,4126,4285,53.02
sketch,6722,9493,11105,101.33
sketch,7122,12405,13786,109.92
sketch,6750,14504,16218,137.97
profiler,9446,7041,7219,90.91
profiler,4941,2605,2812,29.13
sketch,7122,4444,6377,49.93
feature_extractor,7420,7273,7777,79.01
sketch,6721,10187,12632,97.56
feature_extractor,7248,10052,10541,106.00
coder,16020,5880,7614,65.03
feature_extractor,7348,11390,11880,121.70
coder,16328,8321,10076,94.32
sketch,6351,23172,25528,188.59
profiler,5260,3854,4045,42.60
designer,21421,9327,11028,95.81
feature_extractor,7944,11280,11714,131.15
feature_extractor,7894,15081,16255,153.05
feature_extractor,7521,15934,16884,178.79
profiler,5288,5836,5991,75.24
feature_extractor,4490,15966,16397,171.13
designer,19730,11510,13898,90.38
sketch,5378,11484,12409,116.20
sketch,5409,10963,11759,125.22
sketch,5070,23789,24665,226.80
coder,12904,10549,13274,127.28
feature_extractor,4944,17467,18335,186.35
feature_extractor,5156,5850,6288,62.80
feature_extractor,4867,5829,6269,66.08
feature_extractor,5227,9328,10208,104.14
coder,13172,19281,21878,213.23
coder,12827,22754,25822,282.01
coder,16464,1090,6416,50.98
designer,14222,3736,4684,42.02
coder,16807,20873,23627,212.12
coder,16013,8955,12854,104.67
feature_extractor,3634,5238,5676,62.28
coder,16013,9446,12614,110.64
coder,18376,8365,11288,95.28
coder,16013,9524,13140,160.18
coder,17230,14314,17121,187.03
profiler,7771,2826,3009,60.61
coder,17088,9074,11952,143.12
coder,19712,7488,11553,105.85
coder,16598,5574,8171,80.22
coder,19830,6766,10525,93.81
coder,16764,14576,17536,169.73
coder,19608,3178,6786,56.68
coder,16722,6847,9462,85.35
coder,18989,4386,7850,69.17
profiler,8142,4152,4292,48.95
coder,11344,12273,13611,143.79
coder,16119,10693,13616,129.57
coder,16773,14022,15490,174.15
coder,20162,4338,7792,66.35
profiler,4808,4521,4714,62.33
coder,16706,7274,10450,102.19
coder,12203,23480,24712,276.65
profiler,6215,5673,5906,72.61
coder,19266,1550,3017,26.86
coder,16678,26631,29074,299.56
coder,16522,660,3755,25.53
coder,18965,6189,9551,85.90
profiler,3398,3716,3924,43.36
coder,13777,3608,5186,44.98
profiler,5992,7570,7705,83.97
profiler,9243,4859,5056,61.97
profiler,7893,1192,1351,24.47
sketch,7138,11264,13358,103.69
sketch,6822,7133,8489,72.18
profiler,3741,7274,7476,87.55
sketch,6329,10448,11571,110.04
sketch,6767,17094,19065,161.62
sketch,6915,25380,27600,200.90
sketch,5241,6989,7733,71.93
sketch,6183,23057,24457,199.00
sketch,5011,11359,12078,108.25
sketch,4906,17811,18523,162.79
feature_extractor,7622,11108,11933,116.86
feature_extractor,8084,12275,13190,128.20
feature_extractor,7961,13453,14244,137.05
feature_extractor,7101,12090,12581,127.24
feature_extractor,6503,12660,13219,135.27
feature_extractor,4731,7522,8010,77.96
feature_extractor,6390,16174,17311,167.47
feature_extractor,4940,14886,15381,157.57
feature_extractor,4581,15980,16703,159.69
designer,19797,5247,7618,58.73
designer,19555,7149,8382,74.01
designer,12894,15136,16509,159.71
feature_extractor,4975,15945,16803,165.34
feature_extractor,4053,17496,17978,180.21
feature_extractor,4064,18532,19239,204.76
coder,15139,12318,15486,141.00
coder,13437,13757,16884,259.77
coder,14969,21627,24985,308.57
profiler,7753,4160,4339,47.35
coder,19640,7443,10630,95.89
coder,12512,14775,17327,168.43
profiler,9181,8711,8926,100.46
coder,13565,17868,20611,214.18
profiler,9093,3740,3891,42.46
coder,12390,22551,25237,277.90
coder,13625,16681,19328,219.99
coder,14470,17382,20200,227.24
coder,17398,6069,8752,80.55
coder,12331,25190,27504,278.86
sketch,6739,9545,11590,104.55
coder,15915,12910,15643,149.81
sketch,6838,11951,14088,124.00
coder,17521,7421,10380,100.49
coder,16039,4879,7617,74.90
sketch,6765,15394,17634,153.57
coder,16890,5189,7817,75.60
coder,17601,15789,18207,183.99
coder,17388,4117,7018,68.33
coder,18148,15651,17988,166.32
feature_extractor,7797,8950,9789,105.45
coder,19374,9777,12509,117.44
feature_extractor,7593,11709,12157,136.69
coder,17240,15938,17788,183.78
profiler,6169,4789,4950,59.52
feature_extractor,7782,16211,17074,187.76
coder,15632,4644,7202,66.70
profiler,6441,5243,5415,64.45
coder,16028,12110,14560,134.89
coder,15118,4260,6206,56.99
designer,19763,1080,3528,27.72
profiler,4941,4057,4178,50.48
sketch,6634,4215,5589,53.28
sketch,6445,8856,10295,96.08
coder,15823,14787,16562,170.79
feature_extractor,5004,13213,13913,147.73
coder,15813,10418,12465,133.57
sketch,6362,14919,16225,145.16
coder,15864,13895,15540,187.80
feature_extractor,6569,9002,9456,101.53
feature_extractor,6805,10953,11428,125.52
coder,16591,11167,12841,130.96
feature_extractor,6894,15079,15598,166.45
profiler,5467,4810,4987,64.20
coder,15268,2915,4604,43.34
coder,14056,12299,15871,158.95
coder,14401,15895,19170,155.14
coder,14056,18138,21861,213.56
coder,18062,5612,8835,80.37
coder,14034,17681,19632,206.72
designer,3644,7136,8497,102.09
feature_extractor,4024,10255,10999,133.73
coder,13550,7422,9670,100.74
coder,14610,8909,10977,120.42
coder,14610,15340,17476,187.66
designer,3653,10975,11860,143.62
coder,17857,10768,13314,152.56
designer,3664,13221,14110,156.42
designer,3675,14743,15763,175.98
coder,17395,11803,13934,158.12
designer,3733,15379,15946,186.67
feature_extractor,3533,4730,5133,60.35
coder,16430,12618,14944,167.77
feature_extractor,3657,5999,6571,78.53
feature_extractor,3561,10813,11196,137.77
feature_extractor,3347,9771,10266,120.19
coder,16952,9629,12086,138.29
coder,12562,7842,10224,107.12
coder,16417,13600,15984,167.29
coder,15820,798,3197,23.36
coder,13209,9422,10868,123.16
coder,13209,10532,12368,123.03
coder,12562,12983,15456,165.85
coder,17193,10939,13173,132.33
coder,12599,11453,13121,131.85
coder,16295,2361,4788,40.60
coder,13924,16786,18633,215.69
coder,15610,4062,5376,52.26
coder,13209,18259,19336,191.84
coder,16901,6155,8486,70.71
coder,17610,12256,14843,126.80
coder,15916,6033,7737,68.15
coder,13316,12448,14391,154.28
coder,12666,15355,17212,187.68
coder,15230,4612,6192,60.66
coder,13316,13386,16482,177.04
coder,17597,7184,9454,77.75
coder,16458,5697,8028,69.22
coder,11223,18579,20282,225.22
coder,17412,8755,11252,113.97
coder,15847,5572,7471,72.70
coder,13316,20252,21783,219.19
coder,15110,1689,5626,44.15
coder,16356,1638,4147,32.88
profiler,3442,4114,4249,50.78
coder,13636,6744,8387,82.95
coder,14968,13853,15424,139.82
profiler,4381,5367,5486,68.04
coder,17086,12380,15272,142.37
coder,16138,17123,18797,191.31
coder,15896,5717,7181,68.24
coder,17147,8114,10399,99.52
coder,16046,9142,10666,113.97
coder,17757,2172,4325,36.67
coder,15314,11260,12973,129.66
profiler,5093,6461,6735,76.26
coder,14614,7642,8705,89.80
profiler,6000,1544,1753,19.30
coder,17505,7020,9388,80.89
profiler,6696,2952,3106,32.57
coder,15438,6262,7702,71.07
coder,17295,11214,14165,135.64
coder,17978,5603,7861,74.51
coder,15164,8673,10525,104.35
coder,15817,14825,16546,164.65
profiler,4530,6524,6640,78.26
profiler,8151,5662,5800,69.94
sketch,5284,2935,3679,33.13
coder,13959,13721,15653,154.95
coder,15323,8226,9958,90.97
sketch,4945,6154,6966,62.64
coder,15845,3839,5781,51.39
coder,17079,9388,12274,102.79
coder,17199,16464,18577,192.80
coder,15845,6889,8913,80.58
profiler,4315,2820,3001,33.09
coder,16265,3035,4730,38.14
coder,17160,2191,4570,37.53
coder,16087,25835,27351,279.39
coder,15620,6766,8500,77.92
sketch,4721,21515,22895,176.14
sketch,5821,10341,11445,97.97
profiler,5746,5147,5340,61.36
coder,16899,3292,6177,47.54
profiler,4110,1857,2055,21.87
feature_extractor,4967,4511,5165,48.83
sketch,5890,15941,17114,137.98
feature_extractor,4713,5337,5995,55.67
sketch,6142,17144,18590,145.09
feature_extractor,4966,5509,6116,57.97
coder,17406,8662,10869,103.29
coder,15876,11709,13424,122.83
sketch,5272,12749,13758,100.73
coder,17026,6576,9392,81.64
coder,16044,12546,14054,131.03
sketch,5612,15920,16894,125.95
feature_extractor,5870,9289,9739,103.48
profiler,8131,3974,4215,48.31
designer,12906,12382,13491,127.64
sketch,5525,20871,22127,168.36
feature_extractor,6475,15408,15823,154.60
coder,15430,17657,19661,206.50
feature_extractor,3783,5480,6041,60.84
feature_extractor,6030,19175,19620,197.32
coder,15742,7482,9044,90.61
coder,15918,12633,14448,144.73
feature_extractor,5556,9496,9939,101.55
feature_extractor,5248,12426,13074,127.36
designer,17714,4687,6152,50.38
feature_extractor,5733,13572,13974,140.24
coder,15692,11322,13369,120.80
coder,12817,11260,12749,113.16
coder,16957,21842,24389,222.74
coder,15757,9991,11559,101.23
coder,12817,12202,13625,130.37
coder,12817,13539,15435,149.77
designer,15667,8183,9367,77.60
feature_extractor,4073,9511,9880,103.19
coder,15236,7322,8751,75.87
coder,15997,15704,17415,166.28
coder,15778,9569,11501,99.26
profiler,7793,4136,4278,48.22
coder,16653,9556,12105,113.96
coder,15638,6929,8460,82.45
feature_extractor,3823,11982,12417,134.13
profiler,3554,5394,5585,64.69
profiler,8430,2915,3062,34.98
coder,12898,6256,8901,89.77
coder,15145,17101,18405,190.90
coder,16329,8799,10522,98.80
coder,13754,9802,11760,103.57
coder,13611,10037,12148,123.67
coder,12002,4183,6105,53.87
sketch,5763,5608,6951,60.71
coder,12002,7588,9291,82.50
coder,16466,3270,5748,49.31
coder,15344,8939,10520,102.83
sketch,5489,7338,8974,85.10
coder,16653,13884,16748,159.06
coder,13840,13874,15808,141.11
coder,14652,4875,6556,62.79
coder,15147,10750,12364,124.08
sketch,5904,17428,19084,154.03
profiler,4500,2509,2668,30.08
coder,15874,8536,10606,105.29
profiler,4022,414,566,6.52
coder,16319,14989,16454,169.52
coder,16149,13361,15475,118.33
coder,17033,8176,10849,85.31
feature_extractor,6006,7088,7539,74.52
feature_extractor,6439,6807,7307,75.43
coder,15356,14464,16109,141.29
feature_extractor,5981,9554,10000,98.96
coder,15409,9724,11317,108.17
coder,15208,6768,8670,79.15
designer,11228,3582,5234,39.68
coder,16266,10575,12360,111.00
coder,15901,8059,10364,96.28
coder,15362,5933,7460,65.04
sketch,5266,13769,15126,126.57
coder,14725,5868,8011,64.46
feature_extractor,4258,6772,7263,72.24
coder,16245,28744,30782,297.44
coder,15410,11035,12597,116.83
profiler,6032,2934,3109,29.58
coder,15782,7451,9932,80.67
feature_extractor,5544,9648,10089,107.82
coder,15430,4101,5796,52.61
coder,16911,11057,13260,108.60
coder,15535,9883,11417,112.07
designer,9804,1718,3164,26.32
coder,17174,14522,16601,151.28
coder,15844,12989,14910,146.96
coder,15945,16987,18913,167.06
coder,17501,3322,5532,46.19
profiler,5130,3080,3281,36.55
coder,18582,4174,6270,55.13
coder,16702,15008,17479,170.73
coder,16123,5085,7247,57.17
coder,15318,9557,11218,109.73
coder,16896,18333,20822,177.96
profiler,5328,6603,6764,70.26
coder,19644,4232,6410,57.37
feature_extractor,4163,17084,18132,175.72
coder,19170,3818,5918,54.68
coder,18891,13164,15124,147.17
coder,15650,4706,6344,56.15
sketch,5528,5767,6980,56.70
sketch,5396,8306,9567,83.68
sketch,5528,19124,20269,152.46
coder,12494,13548,16742,138.51
coder,14051,12397,15257,138.70
coder,16996,22493,24841,212.99
coder,11904,16778,19720,171.45
feature_extractor,5672,8715,9091,93.80
feature_extractor,5608,12100,12629,133.58
feature_extractor,5558,13085,13511,139.93
designer,15030,1904,3180,20.86
coder,16531,5226,7571,68.44
coder,17198,6581,8944,80.68
profiler,3756,3113,3343,40.92
coder,17465,14073,17277,152.09
profiler,7991,6021,6153,82.83
profiler,8481,1294,1487,18.74
coder,15623,2788,5087,44.77
sketch,5322,3053,4313,38.08
coder,16663,8802,11730,125.30
sketch,5057,4459,5457,57.77
feature_extractor,3890,16694,17492,191.10
sketch,5260,7480,8451,75.52
coder,17090,8237,11200,114.46
coder,16106,5625,7906,75.57
coder,16511,8594,10650,113.82
feature_extractor,4999,5428,5997,62.90
coder,13434,7062,8667,79.79
feature_extractor,5176,6005,6612,68.54
coder,16651,8615,11267,115.14
profiler,9557,2774,2940,38.50
feature_extractor,5494,8845,9483,102.50
coder,17681,9457,12387,117.96
coder,17481,15001,17958,148.32
coder,16816,1406,4038,30.48
coder,13434,11453,13755,135.11
designer,13979,1987,3165,29.85
coder,13577,13240,15252,151.34
profiler,7889,1786,1951,24.10
coder,18082,7268,9203,85.11
sketch,5539,3306,4681,49.11
feature_extractor,3807,5443,6016,65.53
coder,16009,2431,4383,41.21
coder,16755,4873,7778,74.19
coder,18129,7389,9682,84.49
coder,17232,11695,14373,135.50
sketch,5725,11816,12444,126.54
profiler,5347,2888,3074,38.05
coder,16790,8601,10365,103.21
sketch,5630,14540,15723,140.11
coder,18539,11565,14573,143.34
coder,16140,12857,15024,145.89
feature_extractor,5788,3682,4128,44.35
coder,13359,12563,14008,151.43
coder,13359,12601,14293,153.12
feature_extractor,5310,5526,6005,66.11
coder,17113,10329,13459,143.43
feature_extractor,5751,6854,7369,83.29
coder,18814,5799,8783,84.03
profiler,3858,5954,6164,71.49
profiler,5577,2939,3130,39.46
coder,13359,25656,27084,242.36
coder,14836,5088,6374,55.74
coder,17264,4910,7932,70.80
designer,10623,9702,11232,97.42
coder,15981,8651,9888,94.07
coder,15275,4800,6232,62.82
sketch,5372,12215,13258,114.84
sketch,5534,15975,16938,147.14
profiler,4738,4596,4779,61.28
coder,17928,24551,26890,261.96
feature_extractor,4122,8553,8998,99.35
sketch,5758,18076,19105,158.99
profiler,7620,3337,3525,46.59
coder,19373,16772,19917,210.97
profiler,3369,4756,4917,62.35
feature_extractor,5363,6487,6914,72.83
profiler,4811,3498,3703,47.55
coder,16359,2594,5728,45.28
feature_extractor,5743,8640,9072,94.75
feature_extractor,5453,8733,9174,97.45
coder,13668,8202,10416,98.17
coder,13668,11149,12611,126.96
designer,15292,2915,3997,31.95
sketch,5036,4099,5034,48.30
coder,16105,7155,9642,91.47
coder,16779,2105,4171,35.58
coder,17583,3579,6699,52.50
sketch,4872,9429,10391,91.37
coder,13668,17411,19304,175.21
coder,16030,2850,4288,42.54
coder,16596,2667,4626,41.61
sketch,4929,14876,15763,122.78
profiler,7709,1564,1728,17.12
coder,16752,7207,9610,86.79
feature_extractor,4765,6286,6897,67.98
profiler,6508,1619,1813,18.59
feature_extractor,4754,6214,6857,69.98
feature_extractor,3752,13117,13598,146.53
feature_extractor,4899,9626,10276,102.53
coder,19043,16945,20252,166.64
coder,13783,4700,6865,60.98
profiler,4456,1446,1572,17.72
coder,16235,11022,12509,131.43
designer,13496,5821,6784,69.43
coder,13801,10268,12104,114.93
coder,16248,3126,5289,46.45
coder,14818,11887,13761,120.52
profiler,4821,781,900,9.93
coder,17982,7789,7789,66.74
sketch,6007,7723,8913,75.03
feature_extractor,3642,6921,7532,74.44
profiler,4217,2781,2995,36.21
sketch,5506,5718,6941,69.35
sketch,5960,14585,15930,131.06
sketch,5071,7798,8729,81.00
coder,17982,7492,10630,100.10
sketch,5452,10174,11306,107.86
coder,20920,10809,12425,115.12
coder,13960,7262,8703,84.55
coder,13960,8472,9916,89.11
feature_extractor,6249,7364,7744,85.26
feature_extractor,6140,8779,9190,97.47
feature_extractor,4942,7530,7956,78.99
coder,18465,12371,14327,148.29
feature_extractor,5644,8324,8795,95.53
coder,19404,7011,8815,80.27
sketch,6596,7948,10228,93.59
sketch,6592,9809,11522,94.64
coder,13960,15646,17211,169.73
feature_extractor,5527,10259,10719,113.45
profiler,3563,4086,4277,46.19
profiler,4906,6906,7080,82.22
designer,17610,7063,8315,70.22
profiler,4064,2722,2876,32.09
designer,9678,11202,12266,100.87
feature_extractor,3895,7141,7504,74.94
feature_extractor,7164,11763,12321,125.92
feature_extractor,7770,12952,13499,137.31
coder,16630,11841,13354,105.64
coder,17221,14275,16115,156.94
feature_extractor,3724,8488,8989,92.12
profiler,7862,4649,4794,54.57
coder,12390,7134,9140,88.38
designer,19209,14795,17176,151.95
coder,20306,7543,9342,85.37
coder,12117,9601,11403,109.05
coder,12117,9859,11505,110.15
sketch,5069,8671,9720,87.66
sketch,5079,12411,13291,110.05
coder,17389,3037,4819,44.50
coder,12117,14176,15474,140.97
coder,15333,5844,7945,66.38
sketch,5142,13817,14843,125.03
coder,15659,5278,6946,62.00
feature_extractor,4966,10455,10896,113.83
feature_extractor,5045,4067,4621,41.96
coder,13835,1872,4003,31.02
coder,10866,23124,25670,220.67
coder,15511,7032,8410,79.47
feature_extractor,5078,4363,4898,47.65
coder,10993,25551,27613,225.38
profiler,5021,1352,1519,15.96
feature_extractor,4912,8577,9210,87.74
coder,15046,2224,3621,32.98
designer,13034,1698,2638,23.25
coder,14414,11802,13201,129.15
coder,13642,6699,10859,100.64
coder,15017,5122,7207,64.52
coder,15718,13534,15255,156.67
coder,16286,7162,9921,81.30
feature_extractor,3627,5902,6521,64.47
coder,14241,11686,15327,140.11
profiler,4749,3454,3620,47.36
coder,14444,4721,6119,58.91
coder,20119,4151,5948,56.66
coder,13990,6584,8715,69.45
coder,15310,14624,16746,163.81
coder,21743,5486,9278,83.44
coder,14164,19330,22720,211.42
coder,15503,7776,10103,80.87
profiler,4752,2770,2938,33.50
coder,13179,9419,10801,109.88
coder,13179,13631,15032,139.65
coder,18641,10429,14171,130.12
coder,12692,13836,15261,146.79
profiler,5225,3343,3502,42.90
sketch,5003,5552,6318,67.04
sketch,5005,6749,7750,80.05
sketch,5271,7619,8476,81.94
profiler,3536,2482,2635,32.65
profiler,3521,4458,4665,57.71
sketch,5406,5793,6660,67.01
coder,16029,6982,9077,81.96
coder,17618,8046,11521,105.69
coder,14251,18431,20601,151.98
coder,15123,5523,6928,57.55
coder,14705,12690,14849,151.76
feature_extractor,4938,6985,7437,86.76
coder,21999,9693,13568,134.68
feature_extractor,5073,8650,9115,99.42
coder,21146,19427,22891,197.02
feature_extractor,4731,9436,9880,113.41
sketch,5723,22363,23379,179.97
profiler,3540,2678,2793,38.60
sketch,5564,20164,21305,189.26
coder,14262,7150,9152,93.80
coder,14209,4297,6427,58.60
coder,18326,3925,7859,68.01
coder,15640,9422,11770,108.82
sketch,5034,4633,5602,52.06
sketch,5016,6140,7085,61.29
coder,18358,14096,17575,171.89
sketch,5043,8635,9453,92.26
designer,9854,11896,12884,131.28
feature_extractor,5705,7743,8219,86.39
feature_extractor,5239,9014,9589,100.26
coder,15475,5941,7999,79.70
feature_extractor,4879,3962,4584,45.24
coder,13832,7829,10384,89.65
coder,21319,6252,10180,95.28
feature_extractor,4942,5750,6411,68.64
feature_extractor,4826,6196,6776,69.04
coder,14323,9112,11237,106.57
feature_extractor,5645,16393,17341,176.31
coder,18425,17890,21401,210.39
designer,15575,1185,2387,18.37
coder,17004,2559,4997,42.99
coder,15297,7515,9564,71.65
designer,12814,4494,5735,51.56
feature_extractor,3656,10609,11058,122.91
coder,21528,5522,9451,79.20
coder,20876,13117,16603,169.37
coder,14379,10795,12845,114.95
feature_extractor,3858,9022,9592,101.83
coder,12685,11070,12629,127.10
coder,12685,11702,12979,137.09
coder,18474,10520,13835,143.06
feature_extractor,3863,13237,13652,153.16
coder,13619,6695,8377,87.99
coder,12650,9374,11138,115.96
coder,12905,9663,11368,119.02
coder,12685,22489,24096,225.91
coder,13595,12462,14386,133.07
coder,13595,12592,14479,140.43
coder,13595,13706,15952,145.91
coder,16082,3103,5464,45.17
coder,15039,4404,6028,47.41
coder,17649,2908,6446,54.22
coder,15176,6291,7866,78.50
coder,14915,3963,5246,51.30
coder,18057,7519,11391,93.46
coder,18387,1846,5157,38.00
coder,13816,691,3055,20.57
profiler,3992,941,1099,13.30
coder,16187,13221,15245,148.63
coder,15217,13719,16094,141.05
coder,15250,10337,11948,115.63
profiler,7259,6284,6466,81.47
coder,16850,4695,7163,66.84
coder,16013,8744,10480,108.51
coder,13690,16900,19059,184.41
profiler,4923,3392,3553,42.47
profiler,6257,2207,2388,30.21
